codigo,descricao
7704602,QUITUTE DE FRANGO
7704603,QUITUTE DE FRANGO EM CONSERVA
7704604,CARNE DE GALINHA EM CONSERVA
7704701,PATE DE PERU EM CONSERVA
7704702,PASTA DE PERU EM CONSERVA
7704801,PATE DE LINGUA EM CONSERVA
7704802,PASTA DE LINGUA EM CONSERVA
7704901,PEIXE TAINHA EM CONSERVA
7704902,TAINHA EM CONSERVA
7704903,KAMA BOKU (TAINHA EM CONSERVA)
7704904,KAMABOKU (TAINHA EM CONSERVA)
7705001,BERBIGAO EM CONSERVA
7705101,FIAMBRE DE CHESTER
7705102,PRESUNTO DE CHESTER
7705201,NABO EM CONSERVA
7705301,ALICHE
7705401,STROGONOFF EM CONSERVA
7705402,STROGONOFF ENCARTONADO
7705403,STROGONOFF EM PACOTE
7705501,CONSERVANTE PARA ALIMENTOS
7705601,CARNE EM CONSERVA NAO-ESPECIFICADA
7705701,PIMENTA DE CUMARI EM CONSERVA
7705702,PIMENTA CUMARI EM CONSERVA
7705703,CUMARI EM CONSERVA
7705801,ALIMENTO INFANTIL NAO-ESPECIFICADO
7705802,NESTLE BABY
7705901,KANI KAMA
7706001,SALMAO EM CONSERVA
7706101,SOPA DESIDRATADA DE QUALQUER SABOR LIGHT
7706102,SOPA EM PACOTE DE QUALQUER SABOR LIGHT
7706103,SOPA CONCENTRADA EM PACOTE DE QUALQUER SABOR LIGHT
7706104,CREME DE CEBOLA (SOPA DESIDRATADA) LIGHT
7706105,CREME DE LEGUMES (SOPA DESIDRATADA) LIGHT
7706106,YAKISSOBA (SOPA DE LEGUMES DESIDRATADA) LIGHT
7706107,CANJA DESIDRATADA LIGHT
7706201,PEIXE SARDINHA EM CONSERVA LIGHT
7706202,SARDINHA EM CONSERVA LIGHT
7706203,SARDINHA EM LATA LIGHT
7706301,PEIXE ATUM EM CONSERVA LIGHT
7706302,ATUM EM CONSERVA LIGHT
7706303,ATUM RALADO LIGHT
7706304,ATUM SOLIDO LIGHT
7706401,MORTADELA EM CONSERVA LIGHT
7706501,FIAMBRE DE CHESTER LIGHT
7706502,PRESUNTO DE CHESTER LIGHT
7706601,BERINJELA AGRIDOCE
7706701,BETERRABA EM CONSERVA
7706801,LANCHE PEPERI (PRESUNTOS SUINO E DE FRANGO)
7706901,OVO DE CODORNA EM CONSERVA
7707001,SELETA DE LEGUMES EM CONSERVA
7707101,PASTA DE AZEITONA
7707102,PATE DE AZEITONA
7707201,COUVE FLOR EM CONSERVA
7707301,CEBOLINHA CRISTAL EM CONSERVA
7707401,AZEITONA VERDE LIGHT
7707501,SALSICHA VEGETAL EM CONSERVA
7707601,BROCOLIS EM CONSERVA
7707701,PATE DE ATUM EM CONSERVA
7707801,PASTA DE ALHO EM CONSERVA
7707901,CHUCHU EM CONSERVA
7708001,CONSERVA EM LATA NAO ESPECIFICADA
7708101,PASTA DE ASPARGOS
7708201,PASTA DE TOMATE SECO
7708301,PATE DE SARDINHA
7708401,PASTA DE ANCHOVA
7708501,TAHINI
7708601,PASTA NAO ESPECIFICADA
7708701,COGUMELO DESIDRATADO
7708801,PASTA DE GRAO DE BICO
7800101,FRANGO ABATIDO
7800102,GALINHA ABATIDA
7800103,FRANGO INTEIRO
7800104,FRANGO CAIPIRA
7800201,FRANGO CONGELADO
7800202,GALINHA CONGELADA
7800203,FRANGO TEMPERADO CONGELADO
7800204,GALINHA TEMPERADA CONGELADA
7800205,FRANGO RESFRIADO
7800206,GALINHA RESFRIADA
7800207,FRANGO CONGELADO TEMPERADO
7800208,GALINHA CONGELADA TEMPERADA
7800209,FRANGO INTEIRO CONGELADO
7800301,PARTE DE GALINHA OU FRANGO NAO-ESPECIFICADA
7800302,FRANGO EM PEDACOS NAO-ESPECIFICADOS
7800303,GALINHA EM PEDACOS NAO-ESPECIFICADOS
7800304,CARNE DE GALINHA OU FRANGO NAO-ESPECIFICADA
7800305,CARNE DE FRANGO NAO ESPECIFICADA
7800306,CARNE DE FRANGO DESFIADA
7800307,FRANGO DESFIADO
7800401,PEITO DE GALINHA OU FRANGO
7800402,FILE DE FRANGO
7800403,PEITO DE FRANGO
7800404,ESCALOPE DE FRANGO
7800405,FILE DE PEITO DE FRANGO
7800406,MEDALHAO DE FRANGO
7800501,COXA DE GALINHA OU FRANGO
7800502,SOBRECOXA DE GALINHA OU FRANGO
7800503,COXA E SOBRECOXA DE GALINHA OU FRANGO
7800504,COXA DE FRANGO
7800505,SOBRECOXA DE FRANGO
7800506,COXA E SOBRECOXA DE FRANGO
7800601,DORSO DE GALINHA OU FRANGO
7800602,CARCACA DE GALINHA OU FRANGO
7800603,DORSO DE FRANGO
7800604,CARCACA FRANGO
7800701,ASA DE GALINHA OU FRANGO
7800702,DRUMETE DE GALINHA OU FRANGO
7800703,ASA DE FRANGO
7800704,ASA DE GALINHA
7800705,ASA DE FRANGO TEMPERADO
7800706,DRUMETE DE FRANGO
7800707,COXINHA DA ASA DE GALINHA OU FRANGO
7800708,ASINHA DE FRANGO
7800709,COXA DE ASA DE FRANGO
7800801,PESCOCO DE GALINHA OU FRANGO
7800802,PESCOCO DE FRANGO
7800901,PE DE GALINHA OU FRANGO
7800902,PE DE FRANGO
7801001,MIUDO DE GALINHA OU FRANGO NAO-ESPECIFICADO
7801002,MIUDO DE FRANGO NAO-ESPECIFICADO
7801101,MOELA DE GALINHA OU FRANGO
7801102,MOELA DE FRANGO
7801201,CORACAO DE GALINHA OU FRANGO
7801202,CORACAO DE FRANGO
7801301,FIGADO DE GALINHA OU FRANGO
7801302,FIGADO DE FRANGO
7801401,FRANGO VIVO
7801402,GALINHA VIVA
7801403,GALINHA EM PE
7801404,FRANGO EM PE
7801501,PERU ABATIDO
7801601,PERU CONGELADO
7801602,PERU TEMPERADO CONGELADO
7801603,PERU CONGELADO TEMPERADO
7801701,PARTE DE PERU NAO-ESPECIFICADA
7801702,PERU EM PEDACO NAO-ESPECIFICADO
7801703,CARNE DE PERU NAO-ESPECIFICADA
7801801,PEITO DE PERU
7801802,PEITO DE PERU DEFUMADO
7801901,COXA DE PERU
7801902,SOBRECOXA DE PERU
7802001,DORSO DE PERU
7802002,CARCACA DE PERU
7802101,ASA DE PERU
7802201,PERU VIVO
7802202,PERU EM PE
7802301,COXA DE AVE NAO-ESPECIFICADA
7802401,COXA E SOBRECOXA DE AVE NAO-ESPECIFICADA
7802501,COXA E ASA DE GALINHA OU FRANGO
7802502,COXA E ASA DE FRANGO
7802601,COXA E PEITO DE GALINHA OU FRANGO
7802602,COXA E PEITO DE FRANGO
7802701,CHESTER
7802702,TENDER
7802801,"NAMBU ABATIDO, CONGELADO OU VIVO"
7802802,NAMBU CONGELADO
7802803,NAMBU VIVO
7802804,INHAMBU ABATIDO
7802901,NUGGETS DE FRANGO
7802902,STEAK DE FRANGO
7802903,NUGGETS DE GALINHA
7802904,STEAK DE GALINHA
7803001,"CODORNA ABATIDA, CONGELADA OU VIVA"
7803002,CODORNA CONGELADA
7803003,CODORNA VIVA
7803101,PERU EMPANADO
7803201,PE E ASA DE GALINHA OU FRANGO
7803202,PE E ASA DE FRANGO
7803301,OVO DE GALINHA
7803302,OVOS DE GALINHA
7803303,OVO DE GALINHA CAIPIRA
7803304,OVOS DE GALINHA BRANCO
7803305,OVOS DE GALINHA VERMELHO
7803401,OVO DE PATA
7803501,OVO DE CODORNA
7803601,COSTELA E PE DE GALINHA OU FRANGO
7803602,COSTELA E PE DE FRANGO
7803701,"OUTRA AVE ABATIDA, CONGELADA OU VIVA"
7803702,"GALINHA DE ANGOLA ABATIDA, CONGELADA OU VIVA"
7803703,"CAPOTE ABATIDA, CONGELADA OU VIVA"
7803704,"PERDIZ ABATIDA, CONGELADA OU VIVA"
7803705,"GANSO ABATIDO, CONGELADO OU VIVO"
7803706,"POMBO ABATIDO, CONGELADO OU VIVO"
7803707,"MUTUM ABATIDO, CONGELADO OU VIVO"
7803708,"AVOANTE ABATIDA, CONGELADA OU VIVA"
7803709,OUTRA AVE CONGELADA
7803710,OUTRA AVE VIVA
7803711,GALINHA DE ANGOLA CONGELADA
7803712,GALINHA DE ANGOLA VIVA
7803713,CAPOTE CONGELADA
7803714,CAPOTE VIVA
7803715,PERDIZ CONGELADA
7803716,PERDIZ VIVA
7803717,GANSO CONGELADO
7803718,GANSO VIVO
7803719,POMBO CONGELADO
7803720,POMBO VIVO
7803721,MUTUM CONGELADO
7803722,MUTUM VIVO
7803723,AVOANTE CONGELADA
7803724,AVOANTE VIVA
7803725,"JACANA ABATIDA, CONGELADA OU VIVA"
7803726,"INAMBU ABATIDA, CONGELADA OU VIVA"
7803727,"GARCA ABATIDA, CONGELADA OU VIVA"
7803728,JACU ABATIDO
7803729,GALINHA DAGUA
7803801,OSSO DE GALINHA
7803901,"PATO ABATIDO, CONGELADO OU VIVO"
7803902,PATO VIVO
7803903,PATO EM PE
7803904,PATO ABATIDO
7803905,PATO CONGELADO
7803906,PARTE DE PATO (NAO-ESPECIFICADA)
7803907,PATO EM PEDACOS (NAO-ESPECIFICADOS)
7803908,PEITO DE PATO
7803909,COXA DE PATO
7803910,SOBRECOXA DE PATO
7803911,DORSO DE PATO
7803912,CARCACA DE PATO
7803913,CARNE DE PATO NAO-ESPECIFICADA
7804001,"CABECA DE GALINHA, PATO, PERU, MARRECO, GALINHA DE ANGOLA"
7804101,PESCOCO DE PERU
7804201,SOBRECOXA NAO-ESPECIFICADA
7804301,OVO DE MARRECA
7804401,OVO DE TRACAJA
7804501,OVO DE PERU
7804601,OSSO DE PERU
7804701,RIM DE GALINHA
7804801,SAMBIQUIRA DE GALINHA OU FRANGO
7804901,SAMBIQUIRA DE PERU
7805001,SAMBIQUIRA NAO-ESPECIFICADA
7805101,ROLE DE PERU
7805201,COXA E ASA NAO-ESPECIFICADA
7805301,COXA E ASA DE PERU
7805401,PEITO DE PERU LIGHT
7805501,FRANGO INTEIRO ORGANICO
7805502,FRANGO ABATIDO ORGANICO
7805503,GALINHA ABATIDA ORGANICA
7805504,FRANGO CAIPIRA ORGANICO
7805601,FRANGO CONGELADO ORGANICO
7805602,GALINHA CONGELADA ORGANICA
7805603,FRANGO TEMPERADO CONGELADO ORGANICO
7805604,GALINHA TEMPERADA CONGELADA ORGANICA
7805605,FRANGO RESFRIADO ORGANICO
7805606,GALINHA RESFRIADA ORGANICA
7805607,FRANGO CONGELADO TEMPERADO ORGANICO
7805608,GALINHA CONGELADA TEMPERADA ORGANICA
7805701,PEITO DE FRANGO ORGANICO
7805702,FILE DE FRANGO ORGANICO
7805703,FILE DE GALINHA OU FRANGO ORGANICO
7805704,PEITO DE GALINHA OU FRANGO ORGANICO
7805801,COXA E SOBRECOXA DE FRANGO ORGANICA
7805802,COXA DE GALINHA OU FRANGO ORGANICA
7805803,SOBRECOXA DE GALINHA OU FRANGO ORGANICA
7805804,COXA DE FRANGO ORGANICA
7805805,SOBRECOXA DE FRANGO ORGANICA
7805806,COXA E SOBRECOXA DE GALINHA OU FRANGO ORGANICA
7805901,PARTE DE FRANGO ORGANICO NAO-ESPECIFICADA
7805902,FRANGO EM PEDACOS NAO-ESPECIFICADOS ORGANICO
7805903,GALINHA EM PEDACOS NAO-ESPECIFICADOS ORGANICA
7805904,CARNE DE GALINHA OU FRANGO NAO-ESPECIFICADA ORGANICA
7805905,PARTE DE GALINHA OU FRANGO NAO-ESPECIFICADA ORGANICA
7806001,"MARRECO ABATIDO, CONGELADO OU VIVO"
7806002,CARNE DE MARRECO
7806101,CORACAO DE PERU
7806201,CARNE MOIDA DE FRANGO
7806301,OVO DE GUINE
7806401,FRANGO ORGANICO INTEIRO
7806501,OVO DE GALINHA ORGANICO
7806601,PELE DE FRANGO
7806701,OVO DE JACARE
7806801,PEITO DE FRANGO LIGHT
7806901,CARNE DE AVESTRUZ
7807001,FRANGO A PASSARINHO
7807101,FIGADO OU MOELA DE FRANGO
7807201,FRANGO DESOSSADO
7900101,LEITE DE VACA INTEGRAL
7900102,LEITE TIPO B INTEGRAL
7900103,LEITE TIPO C INTEGRAL
7900104,LEITE ESPECIAL INTEGRAL
7900105,LEITE LONGA VIDA INTEGRAL
7900106,LEITE GLUT LONGA VIDA INTEGRAL
7900107,LEITE TIPO A INTEGRAL
7900108,LEITE PASTEURIZADO INTEGRAL
7900109,LEITE ESTERILIZADO INTEGRAL
7900110,LEITE INTEGRAL
7900111,LEITE DE VACA PASTEURIZADO INTEGRAL
7900112,LEITE TIPO C COMUM
7900201,LEITE DE VACA FRESCO
7900202,LEITE DA ROCA
7900203,LEITE DE VACA IN NATURA
7900204,LEITE FRESCO
7900205,LEITE IN NATURA
7900301,LEITE DE CABRA
7900401,LEITE DE BUFALA
7900501,LEITE DE JUMENTA
7900601,LEITE EM PO INTEGRAL
7900602,LEITE EM PO NINHO INTEGRAL
7900603,LEITE EM PO GLORIA INTEGRAL
7900604,LEITE EM PO NINHO INSTANTANEO INTEGRAL
7900605,LEITE EM PO NESTOGENO 2. SEMESTRE INTEGRAL
7900606,LEITE EM PO LACTOGENO INTEGRAL
7900607,LEITE EM PO NANON INTEGRAL
7900608,LEITE EM PO FRIGOR INTEGRAL
7900701,LEITE EM PO DESENGORDURADO
7900702,LEITE EM PO PELARGON DESENGORDURADO
7900703,LEITE EM PO ELEDON DESENGORDURADO
7900704,LEITE EM PO MOCOCA DESENGORDURADO
7900705,LEITE EM PO DESNATADO OU DESENGORDURADO
7900706,LEITE EM PO SEMILKO DESENGORDURADO
7900707,LEITE EM PO NESTOGENO 1. SEMESTRE DESENGORDURADO
7900708,LEITE EM PO MOLICO DESENGORDURADO
7900709,LEITE EM PO PRODIETON DESENGORDURADO
7900710,LEITE EM PO DESNATADO
7900801,LEITE EM PO NAO-ESPECIFICADO
7900901,LEITE CONDENSADO
7900902,LEITE MOCA
7900903,LEITE BEIJINHO
7900904,MOCA FESTA
7901001,CREME DE LEITE
7901101,CHANTILLY
7901102,CHANTIBON
7901201,IOGURTE DE QUALQUER SABOR
7901202,IOGURTE DANONE
7901203,IOGURTE NATURAL
7901204,DANONE IOGURTE
7901205,DANONINHO
7901206,PETIT SUISSE (IOGURTE)
7901207,CHAMBINHO (IOGURTE)
7901208,IOGURTE ACTIVIA
7901209,DANONETE
7901210,IOGURTE DESNATADO
7901211,IOGURTE LIQUIDO
7901212,ACTIVIA (IOGURTE)
7901213,IOGURTE GREGO
7901301,YAKULT DE QUALQUER SABOR
7901302,LEITE FERMENTADO YAKULT
7901303,BEBIDA LACTEA
7901304,LEITE FERMENTADO
7901305,BEBIDA LACTEA DE QUALQUER SABOR
7901306,BEBIDA LACTEA COM FRUTA
7901307,BEBIDA LACTEA DE FRUTA
7901308,LEITE FERMENTADO COM SUCRILHOS
7901309,LEITE FERMENTADO INTEGRAL
7901401,COALHADA
7901402,COALHADA DESNATADA
7901403,COALHADA COM ABACAXI
7901404,COALHADA COM AMEIXA
7901405,COALHADA COM MORANGO
7901501,MANTEIGA COM OU SEM SAL
7901502,MANTEIGA COM SAL
7901503,MANTEIGA SEM SAL
7901504,MANTEIGA DA TERRA
7901505,MANTEIGA DE GARRAFA
7901506,MANTEIGA DE LEITE
7901507,MANTEIGA
7901508,MANTEIGA CASEIRA
7901509,MANTEIGA DO SERTAO
7901601,MARGARINA VEGETAL COM OU SEM SAL
7901602,MARGARINA COM OU SEM SAL
7901603,MARGARINA COM SAL
7901604,MARGARINA DE MILHO
7901605,MARGARINA DE SOJA
7901606,MARGARINA SEM SAL
7901607,MARGARINA VEGETAL COM SAL
7901608,MARGARINA VEGETAL SEM SAL
7901609,MARGARINA
7901701,QUEIJO PRATO
7901702,QUEIJO TIPO LANCHE
7901703,QUEIJO COLONIAL
7901704,QUEIJO LANCHE
7901705,QUEIJO DE COLONIA
7901706,QUEIJO BOLA
7901801,MUCARELA
7901802,QUEIJO MUCARELA
7901803,MOZARELA
7901804,QUEIJO MOZARELA
7901805,MUZARELLA
7901806,QUEIJO MUZARELLA
7901807,MUSSARELA
7901808,QUEIJO MUSSARELA
7901809,MUCARELA DE BUFALA
7901810,MOZARELA DE BUFALA
7901811,MUSSARELA DE BUFALA
7901812,QUEIJO MUSSARELA FATIADO
7901813,QUEIJO DE BUFALA (MUSSARELA)
7901901,QUEIJO DO REINO
7901902,QUEIJO PALMIRA
7901903,QUEIJO CUIA
7902001,QUEIJO DE MINAS
7902002,QUEIJO MINAS
7902003,QUEIJO DE MANTEIGA
7902004,QUECHIMIA
7902005,QUEIJO DE COALHO
7902006,QUEIJO TIPO MINAS
7902007,QUEIJO MINAS CURADO
7902008,QUEIJO CANASTRA
7902009,QUEIJO DE MINAS CURADO
7902010,QUEIJO DO SERRO
7902011,QUEIJO CATIARA
7902012,QUEIJO COALHO
7902013,QUEIJO TIPO ESTEPE
7902014,QUEIJO MEIA CURA
7902101,OUTROS QUEIJOS
7902102,QUEIJO SUICO
7902103,QUEIJO DE TRANCA
7902104,QUEIJO CAVALO
7902105,QUEIJO TIPO GOLDA
7902106,QUEIJO QUARCK
7902107,QUEIJO TIPO QUARCK
7902108,QUEIJO MAASDAMER
7902109,QUEIJO FOL EPI
7902110,NUGGET DE QUEIJO
7902111,QUEIJO ESTEPE
7902201,QUEIJO RICOTA
7902301,LEITE DE SOJA COM SABOR
7902302,MAMY
7902303,ADES ORIGINAL
7902304,LEITE DE SOJA INTEGRAL
7902305,LEITE DE SOJA NATURAL
7902306,LEITE DE SOJA
7902307,BEBIDA DE SOJA
7902308,IOGURTE DE SOJA
7902309,SUCO DE SOJA
7902310,TONYU
7902401,QUEIJO PARMEZON
7902402,QUEIJO PARMEZAO
7902403,QUEIJO RALADO
7902404,QUEIJO PARMESAO
7902405,QUEIJO PARMESON
7902501,QUEIJO PROVOLONE
7902601,QUEIJO CAMEMBERT
7902602,QUEIJO ROQUEFORT
7902701,QUEIJO DE MARAJO
7902801,QUEIJO POLENGUINHO
7902802,QUEIJO FUNDIDO
7902803,QUEIJO PASTEURIZADO
7902804,QUEIJO PASTEURIZADO POLENGUINHO
7902805,QUEIJO POLENGUINHO PASTEURIZADO
7902806,QUEIJO ALPESTRE (FUNDIDO)
7902901,REQUEIJAO
7902902,QUEIJO CREMOSO
7902903,QUEIJO TIPO CREME
7902904,QUEIJO EM PASTA
7902905,QUEIJO TIPO DANONINHO
7902906,QUEIJO DANONINHO
7902907,REQUEIJAO CREMOSO
7902908,REQUEIJAO CATUPIRI
7902909,QUEIJO MANTEIGA
7903001,QUEIJO NAO-ESPECIFICADO
7903101,LEITE COM SABOR
7903102,LEITE ACHOCOLATADO
7903103,LEITE LONGA VIDA COM SABOR
7903104,ACHOCOLATADO EM LEITE
7903105,LEITE VITAMINADO
7903106,LEITE VITAMINADO TODDYNHO
7903107,LEITE TODDYNHO
7903108,SUPERLAC
7903109,LEITE AROMATIZADO
7903110,BEBIDA ACHOCOLATADA
7903111,NESCAU LIQUIDO
7903112,TODDYNHO LIQUIDO
7903113,ACHOCOLATADO LIQUIDO
7903201,NATA DOCE OU SALGADA
7903202,NATA COLONIAL
7903203,NATA DOCE
7903204,NATA SALGADA
7903301,QUEIJO GORGONZOLA
7903401,QUEIJO DE SOJA
7903402,TOFU
7903403,OTOFU
7903404,QUEIJO DE FEIJAO SOJA
7903501,LEITE DE SOJA EM PO
7903502,EXTRATO DE SOJA EM PO
7903601,LEITE DE VACA DESNATADO
7903602,LEITE DE VACA PASTEURIZADO DESNATADO
7903603,LEITE DESNATADO DE VACA
7903604,LEITE LIGHT DE VACA
7903605,LEITE DE VACA LIGHT
7903701,LEITE SEMIDESNATADO DE VACA
7903702,LEITE DE VACA SEMIDESNATADO
7903703,LEITE DE VACA PASTEURIZADO SEMIDESNATADO
7903801,LEITE NAO-ESPECIFICADO PASTEURIZADO
7903802,LEITE PASTEURIZADO NAO-ESPECIFICADO
7903803,LEITE DE VACA PASTEURIZADO NAO ESPECIFICADO
7903901,IOGURTE LIGHT
7903902,IOGURTE DANONE LIGHT
7903903,IOGURTE DESNATADO (LIGHT)
7903904,IOGURTE DE QUALQUER SABOR LIGHT
7903905,DANONE IOGURTE LIGHT
7903906,CORPUS BREAK LIGHT
7903907,BIO FIBRAS LIQUIDO LIGHT
7904001,IOGURTE DIET
7904002,IOGURTE DANONE DIET
7904003,IOGURTE DE QUALQUER SABOR DIET
7904004,DANONE IOGURTE DIET
7904005,IOGURTE DIETETICO
7904006,IOGURTE DANONE DIETETICO
7904007,IOGURTE DE QUALQUER SABOR DIETETICO
7904008,DANONE IOGURTE DIETETICO
7904101,MARGARINA VEGETAL COM OU SEM SAL DIET
7904102,MARGARINA COM OU SEM SAL DIET
7904103,MARGARINA COM SAL DIET
7904104,MARGARINA DE MILHO DIET
7904105,MARGARINA DE SOJA DIET
7904106,MARGARINA SEM SAL DIET
7904107,MARGARINA VEGETAL COM SAL DIET
7904108,MARGARINA VEGETAL SEM SAL DIET
7904109,MARGARINA VEGETAL COM OU SEM SAL DIETETICA
7904110,MARGARINA COM OU SEM SAL DIETETICA
7904111,MARGARINA COM SAL DIETETICA
7904112,MARGARINA DE MILHO DIETETICA
7904113,MARGARINA DE SOJA DIETETICA
7904114,MARGARINA SEM SAL DIETETICA
7904115,MARGARINA VEGETAL COM SAL DIETETICA
7904116,MARGARINA VEGETAL SEM SAL DIETETICA
7904201,MARGARINA VEGETAL COM OU SEM SAL LIGHT
7904202,MARGARINA COM OU SEM SAL LIGHT
7904203,MARGARINA COM SAL LIGHT
7904204,MARGARINA DE MILHO LIGHT
7904205,MARGARINA DE SOJA LIGHT
7904206,MARGARINA SEM SAL LIGHT
7904207,MARGARINA VEGETAL COM SAL LIGHT
7904208,MARGARINA VEGETAL SEM SAL LIGHT
7904301,LEITE DE VACA INTEGRAL ORGANICO
7904302,LEITE TIPO B INTEGRAL ORGANICO
7904303,LEITE TIPO C INTEGRAL ORGANICO
7904304,LEITE ESPECIAL INTEGRAL ORGANICO
7904305,LEITE LONGA VIDA INTEGRAL ORGANICO
7904306,LEITE GLUT LONGA VIDA INTEGRAL ORGANICO
7904307,LEITE TIPO A INTEGRAL ORGANICO
7904308,LEITE PASTEURIZADO INTEGRAL ORGANICO
7904309,LEITE ESTERILIZADO INTEGRAL ORGANICO
7904310,LEITE INTEGRAL ORGANICO
7904311,LEITE DE VACA PASTEURIZADO INTEGRAL ORGANICO
7904401,LEITE DE VACA FRESCO ORGANICO
7904402,LEITE DA ROCA ORGANICO
7904403,LEITE DE VACA IN NATURA ORGANICO
7904501,LEITE DE VACA DESNATADO ORGANICO
7904502,LEITE DE VACA PASTEURIZADO DESNATADO ORGANICO
7904503,LEITE DESNATADO DE VACA ORGANICO
7904601,LEITE SEMIDESNATADO DE VACA ORGANICO
7904602,LEITE DE VACA SEMIDESNATADO ORGANICO
7904603,LEITE DE VACA PASTEURIZADO SEMIDESNATADO ORGANICO
7904701,CREME DE LEITE ORGANICO
7904801,IOGURTE ORGANICO
7904802,IOGURTE DANONE ORGANICO
7904803,IOGURTE DESNATADO ORGANICO
7904804,IOGURTE NATURAL ORGANICO
7904805,DANONE IOGURTE ORGANICO
7904901,IOGURTE ORGANICO LIGHT
7905001,IOGURTE ORGANICO DIET
7905002,IOGURTE DIETETICO ORGANICO
7905101,QUEIJO MUZARELLA LIGHT
7905102,MUZARELLA LIGHT
7905103,MUSSARELA LIGHT
7905104,QUEIJO MUSSARELA LIGHT
7905105,MUSSARELA FATIADA LIGHT
7905106,RETALHO DE MUSSARELA LIGHT
7905107,MUSSARELA DE BUFALA LIGHT
7905201,LEITE DE SOJA COM SABOR LIGHT
7905202,MAMY LIGHT
7905203,ADES LIGHT
7905301,LEITE DE CABRA LIGHT
7905401,LEITE CONDENSADO LIGHT
7905402,LEITE MOCA LIGHT
7905403,LEITE BEIJINHO LIGHT
7905404,MOCA FESTA LIGHT
7905501,LEITE CONDENSADO DIET
7905502,LEITE MOCA DIET
7905503,LEITE BEIJINHO DIET
7905504,MOCA FESTA DIET
7905505,LEITE CONDENSADO DIETETICO
7905506,LEITE MOCA DIETETICO
7905507,LEITE BEIJINHO DIETETICO
7905508,MOCA FESTA DIETETICO
7905601,CREME DE LEITE LIGHT
7905701,CHANTILLY LIGHT
7905702,CHANTIBON LIGHT
7905801,CHANTILLY DIET
7905802,CHANTIBON DIET
7905803,CHANTILLY DIETETICO
7905804,CHANTIBON DIETETICO
7905901,QUEIJO PRATO LIGHT
7905902,QUEIJO TIPO LANCHE LIGHT
7905903,QUEIJO COLONIAL LIGHT
7906001,QUEIJO DE MINAS LIGHT
7906002,QUEIJO MINAS LIGHT
7906003,QUEIJO DE MANTEIGA LIGHT
7906004,QUECHIMIA LIGHT
7906005,QUEIJO DE COALHO LIGHT
7906006,QUEIJO TIPO MINAS LIGHT
7906007,QUEIJO MINAS CURADO LIGHT
7906008,QUEIJO CANASTRA LIGHT
7906009,QUEIJO DE MINAS CURADO LIGHT
7906010,QUEIJO DO SERRO LIGHT
7906011,QUEIJO CATIARA LIGHT
7906101,OUTROS QUEIJOS LIGHT
7906102,QUEIJO SUICO LIGHT
7906103,QUEIJO DE TRANCA LIGHT
7906104,QUEIJO CAVALO LIGHT
7906105,QUEIJO TIPO GOLDA LIGHT
7906106,QUEIJO QUARCK LIGHT
7906107,QUEIJO TIPO QUARCK LIGHT
7906108,QUEIJO MAASDAMER LIGHT
7906109,QUEIJO FOL EPI LIGHT
7906201,QUEIJO RICOTA LIGHT
7906301,QUEIJO PARMEZON LIGHT
7906302,QUEIJO PARMEZAO LIGHT
7906303,QUEIJO RALADO LIGHT
7906304,QUEIJO PARMESAO LIGHT
7906305,QUEIJO PARMESON LIGHT
7906401,QUEIJO POLENGUINHO LIGHT
7906402,QUEIJO FUNDIDO LIGHT
7906403,QUEIJO PASTEURIZADO LIGHT
7906404,QUEIJO PASTEURIZADO POLENGUINHO LIGHT
7906405,QUEIJO POLENGUINHO PASTEURIZADO LIGHT
7906501,REQUEIJAO LIGHT
7906502,QUEIJO CREMOSO LIGHT
7906503,QUEIJO TIPO CREME LIGHT
7906504,QUEIJO EM PASTA LIGHT
7906505,QUEIJO TIPO DANONINHO LIGHT
7906506,QUEIJO DANONINHO LIGHT
7906507,REQUEIJAO CREMOSO LIGHT
7906508,REQUEIJAO CATUPIRI LIGHT
7906601,QUEIJO NAO-ESPECIFICADO LIGHT
7906701,LEITE COM SABOR LIGHT
7906702,LEITE ACHOCOLATADO LIGHT
7906703,LEITE LONGA VIDA COM SABOR LIGHT
7906704,ACHOCOLATADO EM LEITE LIGHT
7906705,LEITE VITAMINADO LIGHT
7906706,LEITE VITAMINADO TODDYNHO LIGHT
7906707,LEITE TODDYNHO LIGHT
7906708,SUPERLAC LIGHT
7906709,LEITE AROMATIZADO LIGHT
7906710,BEBIDA ACHOCOLATADA LIGHT
7906801,LEITE COM SABOR DIET
7906802,LEITE ACHOCOLATADO DIET
7906803,LEITE LONGA VIDA COM SABOR DIET
7906804,ACHOCOLATADO EM LEITE DIET
7906805,LEITE VITAMINADO DIET
7906806,LEITE VITAMINADO TODDYNHO DIET
7906807,LEITE TODDYNHO DIET
7906808,SUPERLAC DIET
7906809,LEITE AROMATIZADO DIET
7906810,BEBIDA ACHOCOLATADA DIET
7906811,LEITE COM SABOR DIETETICO
7906812,LEITE ACHOCOLATADO DIETETICO
7906813,LEITE LONGA VIDA COM SABOR DIETETICO
7906814,ACHOCOLATADO EM LEITE DIETETICO
7906815,LEITE VITAMINADO DIETETICO
7906816,LEITE VITAMINADO TODDYNHO DIETETICO
7906817,LEITE TODDYNHO DIETETICO
7906818,SUPERLAC DIETETICO
7906819,LEITE AROMATIZADO DIETETICO
7906820,BEBIDA ACHOCOLATADA DIETETICA
7906901,LEITE DE SOJA EM PO LIGHT
7907001,LEITE EM PO COM SABOR
